createdAt,m,pVal.createdAt,pVal.updatedAt,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-06T14:12:52.754Z,C8:F0:9E:28:00:CD,,,0,50.70,-61,26.50,19:42:51 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T14:12:52.754Z
2023-06-06T14:15:05.402Z,C8:F0:9E:28:00:CD,,,0,51.20,-59,26.60,19:45:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:15:05.402Z
2023-06-06T14:20:05.389Z,C8:F0:9E:28:00:CD,,,0,51.20,-60,26.70,19:50:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:20:05.389Z
2023-06-06T14:25:05.397Z,C8:F0:9E:28:00:CD,,,0,52.30,-61,27.10,19:55:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:25:05.397Z
2023-06-06T14:30:05.393Z,C8:F0:9E:28:00:CD,,,0,52.40,-60,27.30,20:0:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:30:05.393Z
2023-06-06T14:35:05.384Z,C8:F0:9E:28:00:CD,,,0,52.20,-61,27.50,20:5:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:35:05.384Z
2023-06-06T14:40:05.393Z,C8:F0:9E:28:00:CD,,,0,52.00,-62,27.60,20:10:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:40:05.393Z
2023-06-06T14:45:05.390Z,C8:F0:9E:28:00:CD,,,0,52.30,-61,27.80,20:15:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:45:05.390Z
2023-06-06T14:50:05.402Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,27.90,20:20:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:50:05.402Z
2023-06-06T14:55:05.402Z,C8:F0:9E:28:00:CD,,,0,52.50,-59,28.00,20:25:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T14:55:05.402Z
2023-06-06T15:00:05.406Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.10,20:30:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:00:05.406Z
2023-06-06T15:05:05.415Z,C8:F0:9E:28:00:CD,,,0,52.10,-60,28.30,20:35:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:05:05.415Z
2023-06-06T15:10:05.411Z,C8:F0:9E:28:00:CD,,,0,52.10,-60,28.40,20:40:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:10:05.411Z
2023-06-06T15:15:05.413Z,C8:F0:9E:28:00:CD,,,0,52.10,-60,28.40,20:45:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:15:05.413Z
2023-06-06T15:16:14.169Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.50,20:46:12 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T15:16:14.169Z
2023-06-06T15:20:02.210Z,C8:F0:9E:28:00:CD,,,0,52.40,-60,28.50,20:50:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T15:20:02.210Z
2023-06-06T15:20:05.412Z,C8:F0:9E:28:00:CD,,,0,52.40,-60,28.50,20:50:4 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:20:05.412Z
2023-06-06T15:21:39.411Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.50,20:51:38 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T15:21:39.411Z
2023-06-06T15:21:43.690Z,C8:F0:9E:28:00:CD,,,0,52.50,-60,28.50,0:0:3 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T15:21:43.690Z
2023-06-06T15:21:44.823Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-06T15:21:44.819Z,,,,,20:51:43 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-06T15:21:44.823Z
2023-06-06T15:26:40.572Z,C8:F0:9E:28:00:CD,,,0,52.40,-60,28.50,20:56:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:26:40.572Z
2023-06-06T15:31:40.571Z,C8:F0:9E:28:00:CD,,,0,52.50,-61,28.50,21:1:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:31:40.571Z
2023-06-06T15:36:40.628Z,C8:F0:9E:28:00:CD,,,0,52.70,-61,28.50,21:6:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:36:40.628Z
2023-06-06T15:41:40.574Z,C8:F0:9E:28:00:CD,,,0,52.70,-61,28.50,21:11:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:41:40.574Z
2023-06-06T15:46:40.581Z,C8:F0:9E:28:00:CD,,,0,52.60,-61,28.60,21:16:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:46:40.581Z
2023-06-06T15:47:14.919Z,C8:F0:9E:28:00:CD,,,0,52.60,-60,28.60,21:17:13 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T15:47:14.919Z
2023-06-06T15:51:40.601Z,C8:F0:9E:28:00:CD,,,0,52.50,-60,28.60,21:21:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:51:40.601Z
2023-06-06T15:56:40.612Z,C8:F0:9E:28:00:CD,,,0,52.60,-60,28.60,21:26:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T15:56:40.612Z
2023-06-06T16:01:40.592Z,C8:F0:9E:28:00:CD,,,0,52.50,-60,28.70,21:31:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:01:40.592Z
2023-06-06T16:06:40.614Z,C8:F0:9E:28:00:CD,,,0,52.40,-61,28.70,21:36:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:06:40.614Z
2023-06-06T16:11:40.604Z,C8:F0:9E:28:00:CD,,,0,52.50,-61,28.80,21:41:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:11:40.604Z
2023-06-06T16:15:59.150Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.80,21:45:58 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T16:15:59.150Z
2023-06-06T16:16:40.600Z,C8:F0:9E:28:00:CD,,,0,52.20,-60,28.90,21:46:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:16:40.600Z
2023-06-06T16:21:40.598Z,C8:F0:9E:28:00:CD,,,0,52.30,-61,28.90,21:51:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:21:40.598Z
2023-06-06T16:26:40.638Z,C8:F0:9E:28:00:CD,,,0,52.20,-60,28.90,21:56:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:26:40.638Z
2023-06-06T16:26:59.174Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.90,21:56:58 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T16:26:59.174Z
2023-06-06T16:31:40.600Z,C8:F0:9E:28:00:CD,,,0,52.20,-60,28.90,22:1:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:31:40.600Z
2023-06-06T16:36:40.630Z,C8:F0:9E:28:00:CD,,,0,52.30,-60,28.90,22:6:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:36:40.630Z
2023-06-06T16:41:40.630Z,C8:F0:9E:28:00:CD,,,0,52.20,-62,28.90,22:11:39 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:41:40.630Z
2023-06-06T16:46:00.230Z,C8:F0:9E:28:00:CD,,,0,52.30,-61,28.90,22:15:59 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T16:46:00.230Z
2023-06-06T16:46:04.930Z,C8:F0:9E:28:00:CD,,,0,52.10,-61,29.00,0:0:4 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T16:46:04.930Z
2023-06-06T16:46:06.113Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-06T16:46:06.109Z,,,,,22:16:5 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-06T16:46:06.113Z
2023-06-06T16:51:01.412Z,C8:F0:9E:28:00:CD,,,0,52.10,-61,29.00,22:21:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:51:01.412Z
2023-06-06T16:56:01.372Z,C8:F0:9E:28:00:CD,,,0,52.00,-61,29.00,22:26:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T16:56:01.372Z
2023-06-06T17:01:01.373Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.00,22:31:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:01:01.373Z
2023-06-06T17:02:50.318Z,C8:F0:9E:28:00:CD,,,0,52.00,-61,29.10,22:32:49 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T17:02:50.318Z
2023-06-06T17:06:01.372Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.10,22:36:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:06:01.372Z
2023-06-06T17:11:01.372Z,C8:F0:9E:28:00:CD,,,0,52.10,-61,29.10,22:41:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:11:01.372Z
2023-06-06T17:16:01.378Z,C8:F0:9E:28:00:CD,,,0,52.00,-61,29.10,22:46:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:16:01.378Z
2023-06-06T17:21:01.415Z,C8:F0:9E:28:00:CD,,,0,52.00,-61,29.10,22:51:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:21:01.415Z
2023-06-06T17:26:01.683Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.20,22:56:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:26:01.683Z
2023-06-06T17:31:01.411Z,C8:F0:9E:28:00:CD,,,0,52.00,-60,29.20,23:1:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:31:01.411Z
2023-06-06T17:36:01.393Z,C8:F0:9E:28:00:CD,,,0,52.10,-61,29.20,23:6:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:36:01.393Z
2023-06-06T17:41:01.413Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.20,23:11:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:41:01.413Z
2023-06-06T17:46:01.390Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.30,23:16:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:46:01.390Z
2023-06-06T17:51:01.414Z,C8:F0:9E:28:00:CD,,,0,51.80,-62,29.30,23:21:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:51:01.414Z
2023-06-06T17:56:01.391Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.30,23:26:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T17:56:01.391Z
2023-06-06T18:01:01.413Z,C8:F0:9E:28:00:CD,,,0,51.90,-62,29.30,23:31:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:01:01.413Z
2023-06-06T18:06:01.391Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.30,23:36:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:06:01.391Z
2023-06-06T18:11:01.413Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.40,23:41:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:11:01.413Z
2023-06-06T18:16:01.393Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.40,23:46:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:16:01.393Z
2023-06-06T18:17:50.189Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.40,23:47:48 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T18:17:50.189Z
2023-06-06T18:21:01.432Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.40,23:51:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:21:01.432Z
2023-06-06T18:26:01.433Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.40,23:56:0 Tue 6 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:26:01.433Z
2023-06-06T18:31:01.432Z,C8:F0:9E:28:00:CD,,,0,51.70,-62,29.40,0:1:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:31:01.432Z
2023-06-06T18:36:01.432Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.50,0:6:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:36:01.432Z
2023-06-06T18:41:01.433Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.50,0:11:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:41:01.433Z
2023-06-06T18:46:01.492Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.50,0:16:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:46:01.492Z
2023-06-06T18:51:01.432Z,C8:F0:9E:28:00:CD,,,0,51.70,-60,29.50,0:21:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:51:01.432Z
2023-06-06T18:56:01.452Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.50,0:26:0 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T18:56:01.452Z
2023-06-06T18:58:20.309Z,C8:F0:9E:28:00:CD,,,0,51.90,-60,29.50,0:28:18 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T18:58:20.309Z
2023-06-06T18:58:53.787Z,C8:F0:9E:28:00:CD,,,0,51.80,-60,29.50,0:28:52 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T18:58:53.787Z
2023-06-06T18:58:58.155Z,C8:F0:9E:28:00:CD,,,0,51.80,-62,29.50,0:0:3 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T18:58:58.155Z
2023-06-06T18:58:59.397Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-06T18:58:59.393Z,,,,,0:28:58 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-06T18:58:59.397Z
2023-06-06T19:03:17.990Z,C8:F0:9E:28:00:CD,,,0,51.60,-60,29.50,0:33:17 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:03:17.990Z
2023-06-06T19:03:54.933Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.50,0:33:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:03:54.933Z
2023-06-06T19:08:54.951Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.50,0:38:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:08:54.951Z
2023-06-06T19:11:28.955Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.50,0:41:28 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:11:28.955Z
2023-06-06T19:13:54.930Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.50,0:43:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:13:54.930Z
2023-06-06T19:18:54.931Z,C8:F0:9E:28:00:CD,,,0,51.70,-62,29.50,0:48:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:18:54.931Z
2023-06-06T19:23:54.949Z,C8:F0:9E:28:00:CD,,,0,51.70,-62,29.50,0:53:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:23:54.949Z
2023-06-06T19:28:54.969Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.50,0:58:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:28:54.969Z
2023-06-06T19:29:45.568Z,C8:F0:9E:28:00:CD,,,0,51.90,-60,29.60,0:59:44 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:29:45.568Z
2023-06-06T19:33:54.931Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.60,1:3:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:33:54.931Z
2023-06-06T19:38:54.971Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.60,1:8:54 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:38:54.971Z
2023-06-06T19:43:28.567Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.60,1:13:27 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:43:28.567Z
2023-06-06T19:43:33.995Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.70,0:0:4 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:43:33.995Z
2023-06-06T19:43:35.208Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-06T19:43:35.203Z,,,,,1:13:34 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-06T19:43:35.208Z
2023-06-06T19:48:29.730Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.60,1:18:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:48:29.730Z
2023-06-06T19:53:29.729Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.70,1:23:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:53:29.729Z
2023-06-06T19:58:29.729Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.70,1:28:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T19:58:29.729Z
2023-06-06T19:58:49.330Z,C8:F0:9E:28:00:CD,,,0,51.60,-60,29.70,1:28:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T19:58:49.330Z
2023-06-06T20:03:29.733Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.70,1:33:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:03:29.733Z
2023-06-06T20:08:29.752Z,C8:F0:9E:28:00:CD,,,0,51.60,-62,29.70,1:38:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:08:29.752Z
2023-06-06T20:12:18.306Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.70,1:42:17 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T20:12:18.306Z
2023-06-06T20:13:29.757Z,C8:F0:9E:28:00:CD,,,0,51.70,-62,29.70,1:43:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:13:29.757Z
2023-06-06T20:18:29.757Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,29.70,1:48:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:18:29.757Z
2023-06-06T20:23:29.758Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.70,1:53:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:23:29.758Z
2023-06-06T20:28:29.750Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.70,1:58:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:28:29.750Z
2023-06-06T20:29:34.328Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.70,1:59:33 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T20:29:34.328Z
2023-06-06T20:33:29.749Z,C8:F0:9E:28:00:CD,,,0,51.80,-60,29.70,2:3:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:33:29.749Z
2023-06-06T20:38:29.749Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.70,2:8:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:38:29.749Z
2023-06-06T20:43:29.750Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.80,2:13:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:43:29.750Z
2023-06-06T20:48:29.751Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.80,2:18:29 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:48:29.751Z
2023-06-06T20:51:48.370Z,C8:F0:9E:28:00:CD,,,0,51.70,-60,29.80,2:21:47 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T20:51:48.370Z
2023-06-06T20:51:52.968Z,C8:F0:9E:28:00:CD,,,0,51.80,-60,29.80,0:0:4 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T20:51:52.968Z
2023-06-06T20:51:54.111Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-06T20:51:54.107Z,,,,,2:21:53 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-06T20:51:54.111Z
2023-06-06T20:56:49.532Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.80,2:26:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T20:56:49.532Z
2023-06-06T21:01:49.551Z,C8:F0:9E:28:00:CD,,,0,51.80,-60,29.80,2:31:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:01:49.551Z
2023-06-06T21:06:49.571Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,29.80,2:36:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:06:49.571Z
2023-06-06T21:11:49.552Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.80,2:41:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:11:49.552Z
2023-06-06T21:16:49.591Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.90,2:46:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:16:49.591Z
2023-06-06T21:21:49.552Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,29.90,2:51:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:21:49.552Z
2023-06-06T21:26:49.552Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,29.90,2:56:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:26:49.552Z
2023-06-06T21:31:49.553Z,C8:F0:9E:28:00:CD,,,0,51.50,-61,29.90,3:1:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:31:49.553Z
2023-06-06T21:36:49.573Z,C8:F0:9E:28:00:CD,,,0,51.40,-61,30.00,3:6:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:36:49.573Z
2023-06-06T21:41:49.591Z,C8:F0:9E:28:00:CD,,,0,51.50,-61,30.00,3:11:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:41:49.591Z
2023-06-06T21:46:49.591Z,C8:F0:9E:28:00:CD,,,0,51.60,-61,30.00,3:16:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:46:49.591Z
2023-06-06T21:51:49.591Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,30.00,3:21:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:51:49.591Z
2023-06-06T21:56:49.591Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,30.00,3:26:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T21:56:49.591Z
2023-06-06T22:01:49.593Z,C8:F0:9E:28:00:CD,,,0,51.70,-61,30.00,3:31:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:01:49.593Z
2023-06-06T22:06:49.591Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,30.00,3:36:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:06:49.591Z
2023-06-06T22:11:49.613Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,30.00,3:41:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:11:49.613Z
2023-06-06T22:13:09.191Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,30.00,3:43:7 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T22:13:09.191Z
2023-06-06T22:16:49.591Z,C8:F0:9E:28:00:CD,,,0,51.80,-61,30.00,3:46:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:16:49.591Z
2023-06-06T22:21:49.613Z,C8:F0:9E:28:00:CD,,,0,52.00,-61,30.00,3:51:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:21:49.613Z
2023-06-06T22:26:49.591Z,C8:F0:9E:28:00:CD,,,0,51.90,-62,30.00,3:56:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:26:49.591Z
2023-06-06T22:31:49.612Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,30.00,4:1:48 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-06T22:31:49.612Z
2023-06-06T22:36:08.227Z,C8:F0:9E:28:00:CD,,,0,51.90,-61,30.00,4:6:6 Wed 7 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-06T22:36:08.227Z
