createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-11T23:18:48.924Z,C8:F0:9E:29:41:4D,0,57.10,-64,28.90,4:51:12 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:18:48.924Z
2023-06-11T23:19:02.477Z,C8:F0:9E:29:41:4D,0,56.80,-62,28.90,4:51:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:19:02.477Z
2023-06-11T23:20:05.992Z,C8:F0:9E:29:41:4D,0,56.90,-64,29.00,4:52:29 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:20:05.992Z
2023-06-11T23:21:38.835Z,C8:F0:9E:29:41:4D,0,56.00,-62,28.90,4:54:0 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:21:38.835Z
2023-06-11T23:21:39.124Z,C8:F0:9E:29:41:4D,0,56.30,-64,29.00,4:54:2 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:21:39.124Z
2023-06-11T23:24:02.449Z,C8:F0:9E:29:41:4D,0,56.10,-63,28.90,4:56:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:24:02.449Z
2023-06-11T23:26:32.475Z,C8:F0:9E:29:41:4D,0,56.00,-63,28.90,4:58:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:26:32.475Z
2023-06-11T23:29:02.477Z,C8:F0:9E:29:41:4D,0,56.40,-62,29.00,5:1:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:29:02.477Z
2023-06-11T23:31:32.460Z,C8:F0:9E:29:41:4D,0,57.30,-63,29.00,5:3:56 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:31:32.460Z
2023-06-11T23:34:02.484Z,C8:F0:9E:29:41:4D,0,57.00,-61,28.90,5:6:26 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:34:02.484Z
